account_id,customer_id,account_open_date,balance,status
ACC00005227,CUST006624,2012-04-09,714484.39,CLOSED
ACC00005228,CUST009724,2007-05-19,269942.89,BLOCKED
ACC00005229,CUST005686,2008-01-04,708826.59,CLOSED
ACC00005230,CUST008740,2016-03-02,898016.42,DORMANT
ACC00005231,CUST001689,2018-08-09,920401.40,DORMANT
ACC00005232,CUST000433,2009-04-25,808905.02,DORMANT
ACC00005233,CUST003577,2019-05-04,992525.17,DORMANT
ACC00005234,CUST006350,2022-04-15,592935.17,DORMANT
ACC00005235,CUST003518,2005-02-08,552747.26,CLOSED
ACC00005236,CUST004599,2006-11-09,756677.01,CLOSED
ACC00005237,CUST006405,2021-04-26,83276.99,DORMANT
ACC00005238,CUST001430,2022-09-11,162942.10,ACTIVE
ACC00005239,CUST001803,2019-03-16,438425.85,BLOCKED
ACC00005240,CUST003461,2006-06-13,591676.06,ACTIVE
ACC00005241,CUST000842,2009-07-24,766756.54,DORMANT
ACC00005242,CUST003340,2017-06-07,114390.81,DORMANT
ACC00005243,CUST007573,2019-09-12,223036.72,BLOCKED
ACC00005244,CUST001298,2023-07-22,953474.43,BLOCKED
ACC00005245,CUST005511,2025-10-11,340096.61,BLOCKED
ACC00005246,CUST000962,2010-03-04,964581.51,DORMANT
ACC00005247,CUST003076,2006-08-15,95132.23,ACTIVE
ACC00005248,CUST005956,2017-04-04,152034.92,BLOCKED
ACC00005249,CUST007036,2013-11-27,384802.08,DORMANT
ACC00005250,CUST003683,2013-12-02,675104.40,DORMANT
ACC00005251,CUST001340,2015-07-10,64028.75,ACTIVE
ACC00005252,CUST009371,2011-11-13,459192.26,BLOCKED
ACC00005253,CUST005595,2013-11-23,297581.29,DORMANT
ACC00005254,CUST004181,2022-08-19,101768.16,BLOCKED
ACC00005255,CUST003006,2006-08-18,406976.39,BLOCKED
ACC00005256,CUST001162,2005-02-13,224136.58,DORMANT
ACC00005257,CUST004077,2007-10-21,986022.83,ACTIVE
ACC00005258,CUST005207,2008-05-01,217288.03,BLOCKED
ACC00005259,CUST002208,2009-08-12,656229.23,DORMANT
ACC00005260,CUST009161,2017-03-26,900531.03,BLOCKED
ACC00005261,CUST002086,2008-09-23,716459.80,CLOSED
ACC00005262,CUST009839,2020-04-02,769478.32,CLOSED
ACC00005263,CUST007466,2012-10-05,142530.25,BLOCKED
ACC00005264,CUST003951,2012-02-23,366140.28,CLOSED
ACC00005265,CUST007111,2016-04-12,171310.56,BLOCKED
ACC00005266,CUST006618,2021-02-18,625181.88,DORMANT
ACC00005267,CUST000341,2019-06-13,752325.73,BLOCKED
ACC00005268,CUST004111,2025-02-12,194501.83,ACTIVE
ACC00005269,CUST008801,2020-06-29,612226.02,ACTIVE
ACC00005270,CUST000499,2021-07-08,462190.61,ACTIVE
ACC00005271,CUST009550,2022-08-23,429447.55,BLOCKED
ACC00005272,CUST007528,2017-12-11,703178.72,DORMANT
ACC00005273,CUST008879,2017-09-20,48229.44,CLOSED
ACC00005274,CUST000492,2024-09-17,757881.07,CLOSED
ACC00005275,CUST002297,2008-02-24,393432.47,BLOCKED
ACC00005276,CUST007326,2022-04-03,533558.37,CLOSED
ACC00005277,CUST002636,2022-08-06,47081.69,CLOSED
ACC00005278,CUST002987,2017-05-02,800616.16,BLOCKED
ACC00005279,CUST001142,2012-10-31,624863.30,BLOCKED
ACC00005280,CUST004207,2014-09-25,240468.18,CLOSED
ACC00005281,CUST006863,2024-09-03,640013.55,DORMANT
ACC00005282,CUST007082,2008-03-19,8857.43,CLOSED
ACC00005283,CUST009016,2015-12-08,581259.95,BLOCKED
ACC00005284,CUST004490,2006-04-02,591629.53,BLOCKED
ACC00005285,CUST001041,2025-03-16,159750.02,DORMANT
ACC00005286,CUST008431,2012-10-23,556353.48,BLOCKED
ACC00005287,CUST003068,2021-11-29,61378.26,CLOSED
ACC00005288,CUST007730,2007-05-23,66062.28,ACTIVE
ACC00005289,CUST005677,2006-11-06,27685.65,ACTIVE
ACC00005290,CUST008771,2006-08-21,951629.16,DORMANT
ACC00005291,CUST007807,2019-01-08,324659.69,ACTIVE
ACC00005292,CUST003783,2020-02-17,144287.73,CLOSED
ACC00005293,CUST002298,2023-02-14,586182.88,ACTIVE
ACC00005294,CUST009152,2009-11-17,349584.30,DORMANT
ACC00005295,CUST000385,2010-10-16,365625.74,BLOCKED
ACC00005296,CUST003673,2025-09-25,74445.01,ACTIVE
ACC00005297,CUST007101,2013-01-15,935082.58,BLOCKED
ACC00005298,CUST007539,2024-10-15,434041.74,CLOSED
ACC00005299,CUST008656,2009-10-13,187021.14,ACTIVE
ACC00005300,CUST002066,2013-09-16,390832.21,DORMANT
ACC00005301,CUST000889,2017-03-18,962739.03,DORMANT
ACC00005302,CUST009529,2025-02-12,523829.78,CLOSED
ACC00005303,CUST009061,2018-03-31,126004.50,CLOSED
ACC00005304,CUST007439,2017-07-03,765700.31,BLOCKED
ACC00005305,CUST000103,2009-11-21,945004.95,DORMANT
ACC00005306,CUST000737,2016-06-06,694182.50,BLOCKED
ACC00005307,CUST008814,2024-01-10,822351.81,BLOCKED
ACC00005308,CUST007699,2011-04-24,717202.56,CLOSED
ACC00005309,CUST001339,2025-05-18,118205.27,CLOSED
ACC00005310,CUST005537,2011-09-06,313671.45,BLOCKED
ACC00005311,CUST006631,2023-07-04,509227.92,BLOCKED
ACC00005312,CUST008672,2021-10-11,387363.92,DORMANT
ACC00005313,CUST000610,2010-10-30,452202.75,ACTIVE
ACC00005314,CUST002829,2006-03-25,97908.06,ACTIVE
ACC00005315,CUST004935,2019-12-17,449518.36,DORMANT
ACC00005316,CUST009971,2007-06-16,981668.65,BLOCKED
ACC00005317,CUST006930,2010-06-27,264869.31,BLOCKED
ACC00005318,CUST009384,2016-07-12,936084.54,BLOCKED
ACC00005319,CUST005172,2014-04-21,464253.24,ACTIVE
ACC00005320,CUST007319,2007-11-10,331465.83,CLOSED
ACC00005321,CUST002625,2016-11-06,23863.85,ACTIVE
ACC00005322,CUST005581,2009-01-09,758459.62,CLOSED
ACC00005323,CUST004538,2016-05-08,958532.37,CLOSED
ACC00005324,CUST003140,2020-01-26,609673.15,CLOSED
ACC00005325,CUST003188,2022-01-26,375915.54,ACTIVE
ACC00005326,CUST001771,2019-10-10,70061.55,BLOCKED
ACC00005327,CUST002824,2007-01-30,197648.97,CLOSED
ACC00005328,CUST007602,2022-03-19,100433.64,ACTIVE
ACC00005329,CUST003963,2016-09-02,692759.93,CLOSED
ACC00005330,CUST003379,2007-05-05,519741.51,CLOSED
ACC00005331,CUST006939,2020-12-18,296700.10,DORMANT
ACC00005332,CUST000849,2012-12-13,155587.12,DORMANT
ACC00005333,CUST002712,2014-02-14,298143.34,ACTIVE
ACC00005334,CUST008180,2014-11-15,741694.15,ACTIVE
ACC00005335,CUST004421,2015-02-06,454416.32,DORMANT
ACC00005336,CUST008076,2009-01-22,535172.62,CLOSED
ACC00005337,CUST002371,2017-03-15,775942.96,CLOSED
ACC00005338,CUST000137,2019-01-06,630053.99,BLOCKED
ACC00005339,CUST002407,2025-08-12,251628.45,DORMANT
ACC00005340,CUST008098,2008-11-19,884360.65,ACTIVE
ACC00005341,CUST006606,2013-09-24,626454.59,DORMANT
ACC00005342,CUST005981,2015-07-07,847719.14,DORMANT
ACC00005343,CUST003403,2007-06-13,683085.41,BLOCKED
ACC00005344,CUST004433,2025-03-10,263237.93,ACTIVE
ACC00005345,CUST007657,2022-07-22,401676.28,CLOSED
ACC00005346,CUST005030,2019-01-22,810701.63,CLOSED
ACC00005347,CUST005060,2016-03-29,918038.15,ACTIVE
ACC00005348,CUST006483,2015-04-06,174791.28,DORMANT
ACC00005349,CUST004974,2018-02-16,979399.37,ACTIVE
ACC00005350,CUST005959,2007-08-24,43051.82,CLOSED
ACC00005351,CUST009615,2008-08-27,290038.67,CLOSED
ACC00005352,CUST009141,2006-06-05,61266.13,CLOSED
ACC00005353,CUST007649,2023-06-04,947207.60,CLOSED
ACC00005354,CUST006398,2018-07-07,37699.33,DORMANT
ACC00005355,CUST000638,2023-02-07,546093.60,CLOSED
ACC00005356,CUST000057,2015-11-01,644219.67,DORMANT
ACC00005357,CUST008267,2013-09-02,612927.29,ACTIVE
ACC00005358,CUST006534,2022-08-04,17675.51,ACTIVE
ACC00005359,CUST004490,2015-02-01,741843.00,ACTIVE
ACC00005360,CUST002634,2005-03-18,639594.89,BLOCKED
ACC00005361,CUST001434,2007-07-09,307198.85,CLOSED
ACC00005362,CUST005477,2018-04-18,322654.61,DORMANT
ACC00005363,CUST004935,2011-05-18,905366.83,BLOCKED
ACC00005364,CUST007868,2019-06-18,214850.31,BLOCKED
ACC00005365,CUST005429,2017-07-11,50953.51,BLOCKED
ACC00005366,CUST001844,2008-01-27,423740.51,DORMANT
ACC00005367,CUST008004,2013-01-03,786503.43,CLOSED
ACC00005368,CUST001618,2008-05-18,516166.69,BLOCKED
ACC00005369,CUST008533,2025-06-07,221701.36,BLOCKED
ACC00005370,CUST002144,2017-05-31,613500.62,CLOSED
ACC00005371,CUST000077,2012-05-11,644176.32,CLOSED
ACC00005372,CUST000447,2017-03-27,161786.27,BLOCKED
ACC00005373,CUST000846,2019-03-03,739511.34,CLOSED
ACC00005374,CUST002878,2024-03-22,905995.07,ACTIVE
ACC00005375,CUST009793,2014-01-29,519695.15,ACTIVE
ACC00005376,CUST005221,2018-06-28,842373.06,DORMANT
ACC00005377,CUST007908,2024-04-07,648291.45,BLOCKED
ACC00005378,CUST008994,2024-10-02,224039.07,ACTIVE
ACC00005379,CUST002463,2023-09-22,164510.84,BLOCKED
ACC00005380,CUST001037,2006-03-26,3833.95,ACTIVE
ACC00005381,CUST007373,2018-12-22,242792.71,DORMANT
ACC00005382,CUST002733,2015-08-31,676748.67,BLOCKED
ACC00005383,CUST000015,2024-09-15,797620.84,BLOCKED
ACC00005384,CUST002252,2020-04-18,96171.19,CLOSED
ACC00005385,CUST000289,2012-11-19,539158.41,CLOSED
ACC00005386,CUST007754,2010-04-20,955019.59,ACTIVE
ACC00005387,CUST009496,2020-01-02,797457.48,BLOCKED
ACC00005388,CUST006740,2006-05-03,850409.67,CLOSED
ACC00005389,CUST008951,2018-05-29,539469.94,ACTIVE
ACC00005390,CUST001803,2022-03-15,897693.03,ACTIVE
ACC00005391,CUST001358,2021-09-11,611665.48,ACTIVE
ACC00005392,CUST006723,2021-11-30,794647.25,ACTIVE
ACC00005393,CUST005958,2018-12-24,184225.25,BLOCKED
ACC00005394,CUST005403,2019-05-18,356566.63,DORMANT
ACC00005395,CUST001749,2010-08-22,739078.46,BLOCKED
ACC00005396,CUST008237,2013-01-08,153873.37,ACTIVE
ACC00005397,CUST003873,2014-07-21,125024.29,CLOSED
ACC00005398,CUST005061,2025-03-28,266931.24,ACTIVE
ACC00005399,CUST007177,2020-05-27,260768.54,BLOCKED
ACC00005400,CUST007974,2023-01-29,136839.17,CLOSED
ACC00005401,CUST007310,2008-05-31,3224.52,ACTIVE
ACC00005402,CUST003540,2020-09-29,798637.30,ACTIVE
ACC00005403,CUST003509,2008-06-19,311468.97,DORMANT
ACC00005404,CUST001967,2016-06-29,97778.80,BLOCKED
ACC00005405,CUST006661,2025-04-10,157809.85,ACTIVE
ACC00005406,CUST002130,2021-04-22,524739.33,ACTIVE
ACC00005407,CUST003542,2007-07-18,464873.90,CLOSED
ACC00005408,CUST007449,2015-02-13,640757.91,DORMANT
ACC00005409,CUST009639,2011-11-09,991771.24,DORMANT
ACC00005410,CUST007644,2008-12-06,314727.20,BLOCKED
ACC00005411,CUST005585,2018-06-08,955156.10,BLOCKED
ACC00005412,CUST004007,2006-08-08,784435.27,BLOCKED
ACC00005413,CUST005680,2007-07-10,922887.24,BLOCKED
ACC00005414,CUST008431,2011-02-06,146235.89,CLOSED
ACC00005415,CUST002727,2008-03-08,195693.62,ACTIVE
ACC00005416,CUST009511,2023-06-26,110177.03,DORMANT
ACC00005417,CUST000825,2020-06-05,351308.94,BLOCKED
ACC00005418,CUST009815,2008-10-31,964753.18,ACTIVE
ACC00005419,CUST002594,2025-02-26,608577.32,DORMANT
ACC00005420,CUST006311,2012-12-05,366715.80,BLOCKED
ACC00005421,CUST005092,2010-10-21,504087.81,CLOSED
ACC00005422,CUST006916,2013-09-17,634985.61,CLOSED
ACC00005423,CUST005353,2025-07-24,364989.33,ACTIVE
ACC00005424,CUST008713,2021-11-23,417175.40,BLOCKED
ACC00005425,CUST008041,2011-12-23,108841.11,DORMANT
ACC00005426,CUST009390,2012-10-26,400937.05,DORMANT
ACC00005427,CUST005847,2013-10-20,680555.73,ACTIVE
ACC00005428,CUST007073,2014-07-06,168946.77,DORMANT
ACC00005429,CUST004239,2006-07-09,600236.91,CLOSED
ACC00005430,CUST005380,2010-12-04,818962.59,CLOSED
ACC00005431,CUST000950,2008-10-18,481612.84,BLOCKED
ACC00005432,CUST003599,2011-06-13,712843.24,CLOSED
ACC00005433,CUST001866,2009-03-18,122959.89,DORMANT
ACC00005434,CUST000896,2005-04-12,684998.98,BLOCKED
ACC00005435,CUST003056,2022-03-03,691554.99,DORMANT
ACC00005436,CUST001466,2009-06-01,876596.93,CLOSED
ACC00005437,CUST005525,2014-03-13,750614.34,DORMANT
ACC00005438,CUST007627,2018-05-04,83602.87,ACTIVE
ACC00005439,CUST000208,2017-08-02,22281.70,CLOSED
ACC00005440,CUST001882,2020-03-17,300412.21,ACTIVE
ACC00005441,CUST009711,2017-01-15,56885.73,BLOCKED
ACC00005442,CUST009577,2011-02-10,487030.44,ACTIVE
ACC00005443,CUST002396,2005-09-14,410704.37,BLOCKED
ACC00005444,CUST009483,2021-07-31,988856.13,BLOCKED
ACC00005445,CUST005930,2011-02-16,831105.28,CLOSED
ACC00005446,CUST000616,2020-09-26,464800.80,CLOSED
ACC00005447,CUST006216,2008-01-27,202119.07,DORMANT
ACC00005448,CUST004465,2007-06-04,114124.30,ACTIVE
ACC00005449,CUST008332,2019-10-06,953313.99,BLOCKED
ACC00005450,CUST005160,2016-10-06,481757.69,DORMANT
ACC00005451,CUST006586,2018-03-27,410374.46,ACTIVE
ACC00005452,CUST005429,2005-10-22,479120.09,ACTIVE
ACC00005453,CUST003098,2013-06-10,111654.74,ACTIVE
ACC00005454,CUST008306,2017-01-29,371306.48,CLOSED
ACC00005455,CUST003319,2022-12-13,346946.98,CLOSED
ACC00005456,CUST001574,2023-02-15,961311.94,ACTIVE
ACC00005457,CUST005667,2025-06-17,71403.72,BLOCKED
ACC00005458,CUST007962,2019-02-08,982619.79,CLOSED
ACC00005459,CUST009377,2017-01-17,972425.27,BLOCKED
ACC00005460,CUST005375,2006-07-04,203438.22,ACTIVE
ACC00005461,CUST004592,2011-01-13,168498.23,DORMANT
ACC00005462,CUST006919,2005-06-06,941618.59,DORMANT
ACC00005463,CUST003058,2022-07-30,525458.56,DORMANT
ACC00005464,CUST000994,2006-03-13,997200.66,ACTIVE
ACC00005465,CUST008364,2021-06-20,208805.92,CLOSED
ACC00005466,CUST002397,2024-10-20,429345.43,DORMANT
ACC00005467,CUST003453,2010-05-29,32557.35,DORMANT
ACC00005468,CUST009179,2020-11-26,46794.71,CLOSED
ACC00005469,CUST001737,2005-06-16,724074.90,BLOCKED
ACC00005470,CUST002123,2013-01-11,478340.16,ACTIVE
ACC00005471,CUST001294,2011-05-21,205410.75,CLOSED
ACC00005472,CUST004538,2009-01-27,965780.25,BLOCKED
ACC00005473,CUST000503,2014-07-04,133248.54,CLOSED
ACC00005474,CUST001906,2016-09-10,912821.04,ACTIVE
ACC00005475,CUST004322,2008-03-23,717380.68,BLOCKED
ACC00005476,CUST008315,2009-11-15,650209.89,ACTIVE
ACC00005477,CUST004139,2006-08-03,873119.55,CLOSED
ACC00005478,CUST002977,2013-07-29,887741.02,BLOCKED
ACC00005479,CUST001288,2022-01-20,908885.72,DORMANT
ACC00005480,CUST001620,2013-04-29,63351.95,CLOSED
ACC00005481,CUST003375,2012-11-28,418999.98,BLOCKED
ACC00005482,CUST000173,2022-04-11,575267.17,DORMANT
ACC00005483,CUST005717,2006-03-31,910820.85,BLOCKED
ACC00005484,CUST005611,2006-04-08,1621.87,BLOCKED
ACC00005485,CUST006913,2016-09-21,696672.91,CLOSED
ACC00005486,CUST000423,2017-03-08,889116.20,CLOSED
ACC00005487,CUST008856,2014-07-07,665823.53,ACTIVE
ACC00005488,CUST004233,2016-01-14,319698.59,BLOCKED
ACC00005489,CUST001647,2025-11-14,924739.00,DORMANT
ACC00005490,CUST001116,2014-09-13,539754.60,CLOSED
ACC00005491,CUST004775,2006-02-11,655746.91,CLOSED
ACC00005492,CUST000627,2016-10-09,4701.40,ACTIVE
ACC00005493,CUST006547,2011-11-04,923093.12,BLOCKED
ACC00005494,CUST007482,2022-04-17,313947.66,DORMANT
ACC00005495,CUST004305,2022-07-12,18946.24,DORMANT
ACC00005496,CUST007698,2019-10-08,600469.02,CLOSED
ACC00005497,CUST010000,2018-04-08,373082.38,BLOCKED
ACC00005498,CUST004671,2013-08-05,621099.71,DORMANT
ACC00005499,CUST006109,2021-01-12,118669.71,CLOSED
ACC00005500,CUST005081,2018-05-20,777131.66,BLOCKED
ACC00005501,CUST009601,2005-03-25,142083.38,BLOCKED
ACC00005502,CUST003484,2008-09-15,733483.75,DORMANT
ACC00005503,CUST009794,2007-02-05,899213.60,CLOSED
ACC00005504,CUST007411,2016-09-18,676293.09,DORMANT
ACC00005505,CUST000911,2005-02-19,628418.28,BLOCKED
ACC00005506,CUST003104,2022-05-27,670410.64,BLOCKED
ACC00005507,CUST006910,2006-02-14,661443.23,DORMANT
ACC00005508,CUST009216,2010-12-08,387032.48,BLOCKED
ACC00005509,CUST009309,2023-04-29,682716.96,DORMANT
ACC00005510,CUST003837,2024-06-08,312111.36,CLOSED
ACC00005511,CUST000959,2005-12-19,611450.51,BLOCKED
ACC00005512,CUST002231,2016-05-31,294084.67,DORMANT
ACC00005513,CUST007715,2007-07-25,988294.17,BLOCKED
ACC00005514,CUST001262,2018-04-27,527279.56,BLOCKED
ACC00005515,CUST001935,2013-05-20,752617.84,CLOSED
ACC00005516,CUST009089,2025-06-26,931332.28,BLOCKED
ACC00005517,CUST007834,2011-05-15,179925.08,ACTIVE
ACC00005518,CUST004176,2018-12-10,594949.44,ACTIVE
ACC00005519,CUST000125,2017-01-15,971115.36,ACTIVE
ACC00005520,CUST009180,2019-03-23,787236.58,CLOSED
ACC00005521,CUST005934,2016-06-01,705748.78,DORMANT
ACC00005522,CUST001936,2017-02-22,237776.14,CLOSED
ACC00005523,CUST008161,2020-08-01,711086.71,ACTIVE
ACC00005524,CUST005191,2024-06-25,762618.15,ACTIVE
ACC00005525,CUST009692,2025-11-11,470849.83,CLOSED
ACC00005526,CUST007841,2007-10-17,346036.54,BLOCKED
ACC00005527,CUST006602,2016-08-10,287116.50,DORMANT
ACC00005528,CUST006876,2021-07-27,7111.23,DORMANT
ACC00005529,CUST000222,2006-08-09,933989.88,BLOCKED
ACC00005530,CUST006850,2016-05-02,724176.88,ACTIVE
ACC00005531,CUST008595,2020-11-24,278148.03,BLOCKED
ACC00005532,CUST000680,2014-12-30,342023.32,ACTIVE
ACC00005533,CUST005545,2019-12-18,733232.80,DORMANT
ACC00005534,CUST009776,2012-05-26,369158.15,DORMANT
ACC00005535,CUST001789,2006-08-08,142440.50,DORMANT
ACC00005536,CUST000821,2024-08-21,59260.99,DORMANT
ACC00005537,CUST007270,2005-06-19,842415.93,ACTIVE
ACC00005538,CUST001155,2009-08-09,265825.72,DORMANT
ACC00005539,CUST001593,2006-08-15,309859.73,BLOCKED
ACC00005540,CUST000741,2006-01-26,640646.00,CLOSED
ACC00005541,CUST001843,2015-07-26,397083.70,BLOCKED
ACC00005542,CUST003197,2008-09-08,510172.76,DORMANT
ACC00005543,CUST003674,2019-08-02,441345.55,DORMANT
ACC00005544,CUST004993,2009-12-22,826895.73,BLOCKED
ACC00005545,CUST009199,2020-12-08,397479.21,DORMANT
ACC00005546,CUST000199,2006-04-24,315037.21,DORMANT
ACC00005547,CUST004223,2011-03-04,828616.57,CLOSED
ACC00005548,CUST001147,2019-03-16,530407.03,CLOSED
ACC00005549,CUST007592,2018-03-08,54134.88,ACTIVE
ACC00005550,CUST000976,2010-05-19,236790.58,CLOSED
ACC00005551,CUST008538,2023-07-08,283176.29,DORMANT
ACC00005552,CUST007175,2016-03-03,702108.39,DORMANT
ACC00005553,CUST003893,2016-07-21,896584.69,BLOCKED
ACC00005554,CUST000593,2005-06-11,508464.34,CLOSED
ACC00005555,CUST006782,2014-04-03,19137.76,ACTIVE
ACC00005556,CUST003470,2010-10-13,638677.06,DORMANT
ACC00005557,CUST009682,2009-02-15,482904.70,BLOCKED
ACC00005558,CUST003079,2020-08-08,694865.04,ACTIVE
ACC00005559,CUST009232,2015-02-25,115479.60,CLOSED
ACC00005560,CUST005680,2021-06-16,473237.53,BLOCKED
ACC00005561,CUST005669,2014-04-22,558751.77,DORMANT
ACC00005562,CUST004501,2013-08-31,182022.05,BLOCKED
ACC00005563,CUST003581,2025-11-10,676336.94,ACTIVE
ACC00005564,CUST000430,2017-07-04,900509.30,ACTIVE
ACC00005565,CUST007762,2025-02-22,480285.96,DORMANT
ACC00005566,CUST009357,2018-08-26,548550.49,ACTIVE
ACC00005567,CUST003493,2021-02-03,950491.04,DORMANT
ACC00005568,CUST000308,2015-03-24,673347.30,CLOSED
ACC00005569,CUST000727,2019-11-07,22232.48,CLOSED
ACC00005570,CUST007513,2016-03-07,801931.91,DORMANT
ACC00005571,CUST009136,2010-12-02,66477.60,CLOSED
ACC00005572,CUST004116,2016-03-16,707455.97,CLOSED
ACC00005573,CUST001400,2024-06-14,200992.59,ACTIVE
ACC00005574,CUST000290,2025-11-12,549940.82,CLOSED
ACC00005575,CUST001143,2010-11-21,145968.71,DORMANT
ACC00005576,CUST005104,2008-06-21,11219.73,DORMANT
ACC00005577,CUST000416,2017-03-19,564683.96,ACTIVE
ACC00005578,CUST003312,2010-08-29,835567.60,ACTIVE
ACC00005579,CUST008531,2022-12-11,354403.04,CLOSED
ACC00005580,CUST002382,2016-09-25,550003.83,CLOSED
ACC00005581,CUST000261,2018-09-10,562709.28,CLOSED
ACC00005582,CUST006032,2006-10-25,247354.14,CLOSED
ACC00005583,CUST005569,2007-03-28,939456.35,DORMANT
ACC00005584,CUST000810,2011-06-13,537065.61,BLOCKED
ACC00005585,CUST007178,2020-01-09,688180.48,ACTIVE
ACC00005586,CUST007960,2009-08-05,920269.66,CLOSED
ACC00005587,CUST002352,2023-04-18,89790.48,ACTIVE
ACC00005588,CUST005615,2018-08-05,73842.48,DORMANT
ACC00005589,CUST000669,2022-03-26,202605.28,ACTIVE
ACC00005590,CUST007324,2014-03-15,182614.37,DORMANT
ACC00005591,CUST004569,2025-03-12,873997.16,BLOCKED
ACC00005592,CUST001253,2022-10-07,228890.41,DORMANT
ACC00005593,CUST005348,2021-05-19,534485.80,DORMANT
ACC00005594,CUST004532,2025-10-14,124304.42,CLOSED
ACC00005595,CUST004084,2021-04-13,11807.77,DORMANT
ACC00005596,CUST001372,2024-03-29,527586.23,DORMANT
ACC00005597,CUST006770,2021-03-07,833591.45,BLOCKED
ACC00005598,CUST004791,2023-10-02,75246.74,CLOSED
ACC00005599,CUST002499,2015-06-16,4827.48,DORMANT
ACC00005600,CUST005670,2012-02-14,305361.90,DORMANT
ACC00005601,CUST007925,2020-06-25,635856.04,DORMANT
ACC00005602,CUST000594,2008-05-13,845916.25,BLOCKED
ACC00005603,CUST004423,2020-05-02,406135.99,CLOSED
ACC00005604,CUST007509,2010-10-27,515650.60,CLOSED
ACC00005605,CUST006575,2008-10-22,807558.98,BLOCKED
ACC00005606,CUST003488,2005-07-13,172962.75,BLOCKED
ACC00005607,CUST003286,2006-01-29,409368.71,DORMANT
ACC00005608,CUST001753,2005-06-22,118846.74,CLOSED
ACC00005609,CUST002618,2008-03-20,947833.39,ACTIVE
ACC00005610,CUST002213,2017-11-14,182677.75,CLOSED
ACC00005611,CUST005470,2022-08-25,960841.23,BLOCKED
ACC00005612,CUST006466,2012-01-23,349669.43,CLOSED
ACC00005613,CUST008304,2010-03-25,724557.87,CLOSED
ACC00005614,CUST004241,2020-08-25,992389.93,ACTIVE
ACC00005615,CUST004695,2017-01-17,13069.43,CLOSED
ACC00005616,CUST001813,2024-10-06,996177.20,CLOSED
ACC00005617,CUST004336,2017-05-29,660270.60,BLOCKED
ACC00005618,CUST000623,2012-12-13,155161.75,CLOSED
ACC00005619,CUST001894,2008-11-25,818290.09,ACTIVE
ACC00005620,CUST006630,2023-02-23,770163.52,CLOSED
ACC00005621,CUST009531,2025-08-14,385991.21,CLOSED
ACC00005622,CUST004366,2025-07-19,279513.04,ACTIVE
ACC00005623,CUST007045,2022-08-08,635931.34,DORMANT
ACC00005624,CUST000472,2017-04-22,881691.75,CLOSED
ACC00005625,CUST003731,2009-10-10,826232.84,CLOSED
ACC00005626,CUST005083,2024-07-21,827379.10,CLOSED
ACC00005627,CUST005229,2011-03-28,129423.03,DORMANT
ACC00005628,CUST008127,2011-08-22,691163.10,CLOSED
ACC00005629,CUST009492,2007-02-19,603775.38,BLOCKED
ACC00005630,CUST003412,2013-12-30,543309.25,BLOCKED
ACC00005631,CUST000098,2020-09-08,702987.67,CLOSED
ACC00005632,CUST001574,2024-02-06,209819.90,CLOSED
ACC00005633,CUST005199,2019-10-18,624700.07,DORMANT
ACC00005634,CUST001680,2025-06-20,632625.55,ACTIVE
ACC00005635,CUST007776,2005-02-12,487447.51,ACTIVE
ACC00005636,CUST002427,2023-09-28,933224.20,BLOCKED
ACC00005637,CUST008307,2019-12-08,82183.18,BLOCKED
ACC00005638,CUST008606,2008-08-23,385776.27,DORMANT
ACC00005639,CUST000977,2007-11-27,455584.88,ACTIVE
ACC00005640,CUST003880,2005-04-12,53608.66,BLOCKED
ACC00005641,CUST006594,2016-11-17,96131.80,BLOCKED
ACC00005642,CUST007137,2011-12-05,472011.61,CLOSED
ACC00005643,CUST005275,2025-06-03,385156.21,BLOCKED
ACC00005644,CUST005868,2019-03-20,303473.28,BLOCKED
ACC00005645,CUST006190,2022-01-19,479955.03,CLOSED
ACC00005646,CUST003304,2023-01-31,374526.12,DORMANT
ACC00005647,CUST001169,2005-08-25,485878.11,CLOSED
ACC00005648,CUST008094,2025-11-28,847079.46,BLOCKED
ACC00005649,CUST001248,2007-05-31,631352.75,BLOCKED
ACC00005650,CUST000252,2014-04-23,523670.06,ACTIVE
ACC00005651,CUST000639,2019-02-14,332073.80,BLOCKED
ACC00005652,CUST007282,2015-07-23,616665.32,ACTIVE
ACC00005653,CUST004810,2015-07-23,168644.96,CLOSED
ACC00005654,CUST004568,2007-10-25,876627.77,BLOCKED
ACC00005655,CUST002217,2007-12-20,300926.31,CLOSED
ACC00005656,CUST009930,2020-03-10,853720.96,ACTIVE
ACC00005657,CUST007848,2018-07-21,25001.46,BLOCKED
ACC00005658,CUST007543,2008-07-28,949269.31,BLOCKED
ACC00005659,CUST004271,2018-12-26,462230.98,CLOSED
ACC00005660,CUST008938,2009-09-30,431626.15,DORMANT
ACC00005661,CUST006416,2009-06-05,962526.41,BLOCKED
ACC00005662,CUST004166,2024-04-18,92737.84,BLOCKED
ACC00005663,CUST008065,2011-03-25,112045.14,ACTIVE
ACC00005664,CUST005610,2007-07-12,823809.08,CLOSED
ACC00005665,CUST006565,2017-10-27,674803.40,CLOSED
ACC00005666,CUST008636,2008-02-03,69894.18,DORMANT
ACC00005667,CUST003625,2018-08-09,565304.02,DORMANT
ACC00005668,CUST009889,2016-01-29,986358.72,CLOSED
ACC00005669,CUST008960,2024-04-30,630415.56,CLOSED
ACC00005670,CUST008364,2012-09-28,163422.07,BLOCKED
