customer_id,name,dob,branch,kyc_status
CUST004567,Kabir Gupta,1958-11-13,Chennai,PENDING
CUST004568,Arjun Kumar,1962-10-24,Jaipur,PENDING
CUST004569,Vivaan Gupta,1957-06-18,Pune,REJECTED
CUST004570,Kabir Reddy,1966-07-22,Lucknow,PENDING
CUST004571,Mohammed Malhotra,1960-08-16,Bengaluru,REJECTED
CUST004572,Mohammed Rao,1961-05-25,Lucknow,IN_PROGRESS
CUST004573,Ritvik Bansal,1994-01-07,Chennai,IN_PROGRESS
CUST004574,Ishaan Verma,2004-09-14,Hyderabad,IN_PROGRESS
CUST004575,Aditya Verma,1957-05-16,Jaipur,IN_PROGRESS
CUST004576,Krishna Verma,1959-09-06,Pune,PENDING
CUST004577,Advik Verma,1999-07-13,Kolkata,IN_PROGRESS
CUST004578,Sai Ghosh,1973-08-23,Kolkata,PENDING
CUST004579,Aayan Jain,1987-04-08,Mumbai,PENDING
CUST004580,Aryan Verma,1992-07-09,Kolkata,REJECTED
CUST004581,Arjun Bansal,2002-11-02,Jaipur,COMPLETED
CUST004582,Vivaan Singh,1997-09-16,Bengaluru,IN_PROGRESS
CUST004583,Reyansh Ghosh,1979-02-11,Kolkata,REJECTED
CUST004584,Sai Jain,1980-04-04,Hyderabad,PENDING
CUST004585,Pranav Chopra,1961-09-18,Hyderabad,PENDING
CUST004586,Advik Pillai,1993-11-06,Pune,PENDING
CUST004587,Kabir Yadav,1971-11-03,Ahmedabad,IN_PROGRESS
CUST004588,Dhruv Agarwal,1968-08-29,Kolkata,IN_PROGRESS
CUST004589,Mohammed Verma,2001-11-17,Mumbai,PENDING
CUST004590,Ritvik Ghosh,1985-12-16,Mumbai,COMPLETED
CUST004591,Aryan Nair,2005-06-07,Jaipur,PENDING
CUST004592,Ishaan Das,1976-08-29,Kolkata,REJECTED
CUST004593,Advik Sharma,1958-06-07,Jaipur,COMPLETED
CUST004594,Dhruv Verma,1994-09-15,Delhi,PENDING
CUST004595,Aayan Reddy,1999-12-17,Delhi,PENDING
CUST004596,Ishaan Jain,1951-06-11,Pune,IN_PROGRESS
CUST004597,Aarav Agarwal,2004-03-28,Delhi,PENDING
CUST004598,Reyansh Pillai,1976-03-10,Lucknow,PENDING
CUST004599,Rohan Agarwal,1953-11-01,Ahmedabad,COMPLETED
CUST004600,Arjun Mehta,1973-04-15,Jaipur,REJECTED
CUST004601,Pranav Rao,1964-04-23,Ahmedabad,COMPLETED
CUST004602,Ishaan Pillai,1977-10-15,Bengaluru,REJECTED
CUST004603,Vivaan Agarwal,1999-04-08,Lucknow,REJECTED
CUST004604,Krishna Yadav,2000-05-26,Ahmedabad,COMPLETED
CUST004605,Krishna Agarwal,2000-08-14,Jaipur,REJECTED
CUST004606,Mohammed Das,1982-02-16,Hyderabad,PENDING
CUST004607,Krishna Singh,1998-01-26,Bengaluru,PENDING
CUST004608,Kabir Patel,1960-01-11,Delhi,REJECTED
CUST004609,Arjun Pillai,1994-05-01,Mumbai,REJECTED
CUST004610,Advik Nair,1983-06-16,Mumbai,PENDING
CUST004611,Ishaan Agarwal,2003-01-04,Chennai,REJECTED
CUST004612,Vivaan Mehta,1981-07-26,Hyderabad,REJECTED
CUST004613,Kabir Verma,1979-06-26,Hyderabad,REJECTED
CUST004614,Ritvik Chopra,1979-05-02,Mumbai,COMPLETED
CUST004615,Ishaan Pillai,2004-10-02,Ahmedabad,COMPLETED
CUST004616,Kabir Sharma,1992-01-04,Mumbai,REJECTED
CUST004617,Dhruv Chaudhary,1970-05-29,Bengaluru,PENDING
CUST004618,Reyansh Patel,1981-03-04,Pune,COMPLETED
CUST004619,Aryan Agarwal,1991-09-04,Hyderabad,REJECTED
CUST004620,Mohammed Jain,1975-07-25,Bengaluru,REJECTED
CUST004621,Mohammed Jain,1962-11-05,Jaipur,IN_PROGRESS
CUST004622,Advik Jain,1990-09-18,Ahmedabad,COMPLETED
CUST004623,Mohammed Malhotra,1984-12-26,Kolkata,IN_PROGRESS
CUST004624,Mohammed Pillai,1963-05-10,Hyderabad,IN_PROGRESS
CUST004625,Mohammed Mehta,1988-09-21,Delhi,COMPLETED
CUST004626,Aarav Nair,1994-07-17,Chennai,COMPLETED
CUST004627,Krishna Das,1971-06-07,Hyderabad,PENDING
CUST004628,Ritvik Ghosh,1989-07-31,Chennai,IN_PROGRESS
CUST004629,Ritvik Pillai,1962-03-09,Delhi,PENDING
CUST004630,Reyansh Chopra,1956-10-17,Hyderabad,IN_PROGRESS
CUST004631,Shaurya Jain,1950-03-11,Bengaluru,PENDING
CUST004632,Sai Jain,1986-03-15,Bengaluru,IN_PROGRESS
CUST004633,Dhruv Malhotra,2003-04-05,Hyderabad,IN_PROGRESS
CUST004634,Dhruv Chaudhary,1954-11-06,Chennai,PENDING
CUST004635,Aryan Agarwal,1987-10-07,Mumbai,PENDING
CUST004636,Aarav Nair,2005-07-06,Kolkata,REJECTED
CUST004637,Aditya Mehta,1956-05-28,Mumbai,COMPLETED
CUST004638,Aayan Mehta,1952-07-04,Pune,COMPLETED
CUST004639,Sai Nair,1975-02-28,Delhi,REJECTED
CUST004640,Reyansh Nair,1998-07-25,Ahmedabad,REJECTED
CUST004641,Aarav Rao,1956-03-17,Hyderabad,PENDING
CUST004642,Shaurya Mehta,1977-12-13,Pune,COMPLETED
CUST004643,Sai Reddy,1983-06-03,Pune,COMPLETED
CUST004644,Ritvik Gupta,1997-12-24,Bengaluru,PENDING
CUST004645,Ishaan Gupta,1963-06-05,Bengaluru,PENDING
CUST004646,Shaurya Mehta,1999-06-17,Bengaluru,REJECTED
CUST004647,Aryan Agarwal,1997-12-30,Jaipur,REJECTED
CUST004648,Vihaan Reddy,1963-09-16,Mumbai,PENDING
CUST004649,Aayan Ghosh,1978-09-10,Hyderabad,PENDING
CUST004650,Reyansh Sharma,1988-04-26,Ahmedabad,IN_PROGRESS
CUST004651,Aarav Ghosh,1952-11-22,Chennai,IN_PROGRESS
CUST004652,Aayan Kumar,2002-05-12,Kolkata,REJECTED
CUST004653,Aditya Yadav,1982-02-28,Kolkata,COMPLETED
CUST004654,Aarav Chopra,1990-11-27,Hyderabad,REJECTED
CUST004655,Aditya Rao,1996-08-01,Kolkata,REJECTED
CUST004656,Atharv Singh,1950-08-04,Hyderabad,IN_PROGRESS
CUST004657,Vihaan Malhotra,1958-06-15,Kolkata,COMPLETED
CUST004658,Shaurya Chaudhary,1997-04-25,Jaipur,REJECTED
CUST004659,Krishna Patel,1992-09-19,Hyderabad,PENDING
CUST004660,Vihaan Jain,1982-09-13,Kolkata,REJECTED
CUST004661,Kabir Singh,1974-01-09,Jaipur,COMPLETED
CUST004662,Reyansh Nair,1979-01-04,Pune,PENDING
CUST004663,Vihaan Kumar,1975-04-17,Delhi,PENDING
CUST004664,Dhruv Nair,1984-08-08,Chennai,REJECTED
CUST004665,Dhruv Kumar,1970-09-02,Pune,IN_PROGRESS
CUST004666,Shaurya Nair,1996-12-30,Lucknow,IN_PROGRESS
CUST004667,Reyansh Gupta,1952-06-06,Delhi,REJECTED
CUST004668,Aayan Kumar,1961-11-30,Hyderabad,COMPLETED
CUST004669,Advik Gupta,1995-04-04,Lucknow,PENDING
CUST004670,Advik Bansal,2001-05-19,Mumbai,COMPLETED
CUST004671,Mohammed Chopra,1963-10-29,Hyderabad,PENDING
CUST004672,Krishna Bansal,1956-08-19,Lucknow,IN_PROGRESS
CUST004673,Atharv Verma,1986-04-12,Ahmedabad,COMPLETED
CUST004674,Aayan Ghosh,2001-01-07,Chennai,PENDING
CUST004675,Dhruv Verma,1982-03-09,Bengaluru,COMPLETED
CUST004676,Aryan Agarwal,2005-09-25,Chennai,COMPLETED
CUST004677,Advik Gupta,2001-11-09,Delhi,COMPLETED
CUST004678,Aarav Rao,1968-02-28,Delhi,COMPLETED
CUST004679,Rohan Agarwal,1952-09-07,Kolkata,COMPLETED
CUST004680,Dhruv Kumar,1960-06-15,Kolkata,PENDING
CUST004681,Kabir Kumar,1994-01-08,Chennai,IN_PROGRESS
CUST004682,Mohammed Pillai,1972-10-22,Chennai,COMPLETED
CUST004683,Ishaan Mehta,1977-01-28,Hyderabad,COMPLETED
CUST004684,Arjun Pillai,1956-11-27,Mumbai,IN_PROGRESS
CUST004685,Aditya Jain,1950-03-26,Chennai,COMPLETED
CUST004686,Ritvik Singh,1970-03-12,Delhi,PENDING
CUST004687,Ritvik Chopra,1990-02-22,Lucknow,REJECTED
CUST004688,Atharv Chopra,1986-03-23,Pune,REJECTED
CUST004689,Vivaan Sharma,1986-10-04,Lucknow,REJECTED
CUST004690,Kabir Verma,1958-04-17,Kolkata,COMPLETED
CUST004691,Ritvik Ghosh,2005-04-27,Ahmedabad,PENDING
CUST004692,Mohammed Sharma,2001-05-12,Mumbai,IN_PROGRESS
CUST004693,Vihaan Pillai,1967-05-08,Jaipur,PENDING
CUST004694,Aarav Mehta,1957-07-28,Chennai,PENDING
CUST004695,Rohan Chaudhary,1959-02-17,Ahmedabad,COMPLETED
CUST004696,Mohammed Chaudhary,1957-11-03,Bengaluru,PENDING
CUST004697,Arjun Das,1960-04-08,Lucknow,COMPLETED
CUST004698,Aarav Kumar,1972-07-27,Lucknow,REJECTED
CUST004699,Krishna Kumar,1970-11-10,Chennai,COMPLETED
CUST004700,Mohammed Reddy,1952-02-16,Hyderabad,REJECTED
CUST004701,Arjun Reddy,1963-06-20,Chennai,PENDING
CUST004702,Sai Nair,1993-10-09,Bengaluru,PENDING
CUST004703,Vivaan Patel,1964-03-16,Chennai,IN_PROGRESS
CUST004704,Sai Nair,1981-07-08,Hyderabad,IN_PROGRESS
CUST004705,Dhruv Gupta,1975-08-20,Bengaluru,IN_PROGRESS
CUST004706,Kabir Patel,1996-02-13,Hyderabad,PENDING
CUST004707,Atharv Chopra,1976-08-03,Pune,COMPLETED
CUST004708,Pranav Kumar,1978-04-11,Delhi,PENDING
CUST004709,Aryan Sharma,1960-04-21,Chennai,REJECTED
CUST004710,Mohammed Reddy,1964-08-05,Kolkata,PENDING
CUST004711,Atharv Chopra,1980-04-16,Mumbai,COMPLETED
CUST004712,Reyansh Sharma,1988-10-10,Pune,REJECTED
CUST004713,Reyansh Jain,2004-11-22,Hyderabad,IN_PROGRESS
CUST004714,Aditya Singh,1963-08-23,Kolkata,IN_PROGRESS
CUST004715,Aarav Chopra,1951-12-16,Delhi,COMPLETED
CUST004716,Advik Gupta,1967-12-27,Hyderabad,IN_PROGRESS
CUST004717,Sai Reddy,1991-08-20,Kolkata,PENDING
CUST004718,Shaurya Das,1979-03-15,Ahmedabad,COMPLETED
CUST004719,Mohammed Sharma,2003-03-17,Jaipur,REJECTED
CUST004720,Krishna Malhotra,2000-05-05,Hyderabad,COMPLETED
CUST004721,Reyansh Pillai,1957-09-13,Bengaluru,PENDING
CUST004722,Pranav Kumar,1952-03-02,Ahmedabad,REJECTED
CUST004723,Ishaan Jain,1971-08-18,Hyderabad,PENDING
CUST004724,Kabir Mehta,1957-04-17,Bengaluru,REJECTED
CUST004725,Mohammed Bansal,1965-06-25,Chennai,PENDING
CUST004726,Pranav Rao,1961-07-26,Hyderabad,PENDING
CUST004727,Atharv Ghosh,2000-12-12,Delhi,COMPLETED
CUST004728,Pranav Yadav,1952-07-24,Hyderabad,PENDING
CUST004729,Vihaan Ghosh,1952-03-11,Kolkata,REJECTED
CUST004730,Dhruv Mehta,1994-09-09,Delhi,COMPLETED
CUST004731,Pranav Chopra,1981-12-29,Chennai,PENDING
CUST004732,Sai Bansal,1958-03-18,Lucknow,REJECTED
CUST004733,Atharv Kumar,1989-11-28,Mumbai,REJECTED
CUST004734,Shaurya Jain,1960-11-15,Lucknow,IN_PROGRESS
CUST004735,Ishaan Patel,1981-01-01,Delhi,COMPLETED
CUST004736,Pranav Mehta,2004-08-31,Ahmedabad,PENDING
CUST004737,Vihaan Sharma,1955-10-27,Pune,PENDING
CUST004738,Advik Mehta,1976-06-30,Delhi,PENDING
CUST004739,Krishna Kumar,1963-07-22,Kolkata,REJECTED
CUST004740,Arjun Singh,1957-05-30,Mumbai,PENDING
CUST004741,Reyansh Ghosh,1980-12-06,Bengaluru,PENDING
CUST004742,Aryan Sharma,1992-12-05,Jaipur,PENDING
CUST004743,Aarav Chopra,1989-06-29,Jaipur,PENDING
CUST004744,Arjun Das,1969-07-20,Pune,COMPLETED
CUST004745,Ritvik Malhotra,1951-11-17,Hyderabad,REJECTED
CUST004746,Aayan Rao,1970-07-13,Lucknow,COMPLETED
CUST004747,Krishna Das,1991-05-10,Jaipur,COMPLETED
CUST004748,Arjun Singh,2004-11-13,Kolkata,REJECTED
CUST004749,Vihaan Agarwal,1973-06-10,Pune,IN_PROGRESS
CUST004750,Aarav Verma,1976-04-28,Pune,IN_PROGRESS
CUST004751,Aarav Sharma,1983-02-28,Mumbai,REJECTED
CUST004752,Ishaan Yadav,1954-08-09,Ahmedabad,IN_PROGRESS
CUST004753,Reyansh Verma,1998-03-26,Hyderabad,IN_PROGRESS
CUST004754,Atharv Singh,1963-02-18,Jaipur,COMPLETED
CUST004755,Shaurya Sharma,1970-09-18,Delhi,IN_PROGRESS
CUST004756,Vihaan Verma,1993-09-08,Pune,COMPLETED
CUST004757,Ishaan Bansal,1956-01-26,Kolkata,REJECTED
CUST004758,Arjun Verma,1978-04-18,Mumbai,IN_PROGRESS
CUST004759,Reyansh Patel,1962-12-22,Kolkata,IN_PROGRESS
CUST004760,Atharv Patel,1959-11-12,Jaipur,PENDING
CUST004761,Rohan Sharma,1953-10-02,Ahmedabad,COMPLETED
CUST004762,Kabir Pillai,1971-05-24,Bengaluru,IN_PROGRESS
CUST004763,Aryan Chopra,1963-07-24,Ahmedabad,IN_PROGRESS
CUST004764,Advik Jain,1992-01-24,Pune,IN_PROGRESS
CUST004765,Rohan Singh,1967-03-29,Chennai,REJECTED
CUST004766,Arjun Gupta,1954-11-29,Ahmedabad,REJECTED
CUST004767,Vivaan Reddy,1950-04-15,Pune,COMPLETED
CUST004768,Aryan Jain,1984-12-02,Ahmedabad,IN_PROGRESS
CUST004769,Arjun Sharma,1955-07-30,Lucknow,REJECTED
CUST004770,Advik Nair,1975-04-29,Hyderabad,REJECTED
CUST004771,Arjun Pillai,1974-01-13,Mumbai,PENDING
CUST004772,Shaurya Singh,1995-01-20,Ahmedabad,IN_PROGRESS
CUST004773,Atharv Das,2004-01-26,Jaipur,PENDING
CUST004774,Dhruv Malhotra,1953-10-10,Delhi,IN_PROGRESS
CUST004775,Dhruv Verma,1993-03-15,Kolkata,COMPLETED
CUST004776,Rohan Agarwal,1982-09-05,Delhi,IN_PROGRESS
CUST004777,Atharv Malhotra,1973-01-31,Kolkata,PENDING
CUST004778,Ishaan Reddy,1954-09-24,Chennai,COMPLETED
CUST004779,Aditya Bansal,1999-09-05,Kolkata,IN_PROGRESS
CUST004780,Aarav Kumar,1996-06-22,Lucknow,PENDING
CUST004781,Kabir Reddy,1951-06-21,Kolkata,REJECTED
CUST004782,Atharv Malhotra,1973-03-04,Chennai,PENDING
CUST004783,Pranav Chopra,1967-07-14,Chennai,IN_PROGRESS
CUST004784,Vivaan Ghosh,1962-10-13,Jaipur,REJECTED
CUST004785,Aarav Yadav,1970-03-01,Pune,REJECTED
CUST004786,Shaurya Patel,1981-07-06,Pune,PENDING
CUST004787,Aayan Singh,1966-01-21,Ahmedabad,IN_PROGRESS
CUST004788,Sai Verma,1952-12-10,Kolkata,IN_PROGRESS
CUST004789,Vihaan Sharma,1984-07-10,Mumbai,REJECTED
CUST004790,Ritvik Agarwal,1974-02-19,Hyderabad,REJECTED
CUST004791,Arjun Malhotra,1995-05-02,Ahmedabad,COMPLETED
CUST004792,Dhruv Chaudhary,1955-05-12,Bengaluru,PENDING
CUST004793,Pranav Chaudhary,1958-11-18,Lucknow,REJECTED
CUST004794,Vihaan Agarwal,2003-06-22,Jaipur,COMPLETED
CUST004795,Ritvik Sharma,1988-04-22,Pune,IN_PROGRESS
CUST004796,Aditya Singh,1965-02-08,Jaipur,IN_PROGRESS
CUST004797,Atharv Ghosh,1950-10-24,Chennai,PENDING
CUST004798,Shaurya Bansal,1962-01-08,Pune,COMPLETED
CUST004799,Sai Mehta,1989-05-22,Lucknow,REJECTED
CUST004800,Sai Pillai,1994-10-06,Jaipur,IN_PROGRESS
CUST004801,Pranav Rao,1998-01-07,Lucknow,IN_PROGRESS
CUST004802,Aditya Das,1990-06-03,Hyderabad,PENDING
CUST004803,Dhruv Agarwal,1958-02-16,Bengaluru,IN_PROGRESS
CUST004804,Rohan Singh,2003-12-30,Chennai,COMPLETED
CUST004805,Atharv Gupta,2002-07-21,Delhi,PENDING
CUST004806,Krishna Ghosh,1965-06-10,Jaipur,PENDING
CUST004807,Aditya Nair,1994-05-18,Lucknow,COMPLETED
CUST004808,Arjun Ghosh,1964-10-04,Chennai,IN_PROGRESS
CUST004809,Vihaan Pillai,1956-04-16,Mumbai,COMPLETED
CUST004810,Aryan Pillai,1984-04-03,Lucknow,PENDING
CUST004811,Rohan Bansal,1971-04-12,Kolkata,COMPLETED
CUST004812,Atharv Agarwal,1983-01-25,Jaipur,COMPLETED
CUST004813,Pranav Ghosh,1956-01-09,Jaipur,PENDING
CUST004814,Ritvik Mehta,1979-10-31,Pune,IN_PROGRESS
CUST004815,Advik Rao,1961-07-25,Kolkata,REJECTED
CUST004816,Aryan Pillai,1966-02-18,Hyderabad,REJECTED
CUST004817,Krishna Bansal,1983-10-30,Kolkata,PENDING
CUST004818,Aayan Kumar,2002-01-25,Delhi,IN_PROGRESS
CUST004819,Mohammed Gupta,1950-03-08,Pune,IN_PROGRESS
CUST004820,Vivaan Reddy,1995-03-26,Chennai,COMPLETED
CUST004821,Shaurya Yadav,1961-04-27,Hyderabad,COMPLETED
CUST004822,Kabir Verma,1976-10-09,Bengaluru,REJECTED
CUST004823,Aryan Singh,2005-09-19,Pune,IN_PROGRESS
CUST004824,Rohan Chopra,1957-12-30,Bengaluru,PENDING
CUST004825,Krishna Pillai,1994-07-05,Hyderabad,COMPLETED
CUST004826,Atharv Ghosh,1966-06-16,Jaipur,IN_PROGRESS
CUST004827,Ishaan Chopra,1976-10-12,Jaipur,PENDING
CUST004828,Sai Gupta,1952-02-14,Lucknow,REJECTED
CUST004829,Mohammed Jain,1963-07-26,Bengaluru,IN_PROGRESS
CUST004830,Ritvik Das,1962-12-24,Lucknow,COMPLETED
CUST004831,Dhruv Ghosh,1997-10-31,Hyderabad,REJECTED
CUST004832,Aryan Chaudhary,1989-11-20,Jaipur,REJECTED
CUST004833,Aryan Pillai,1997-09-29,Lucknow,IN_PROGRESS
CUST004834,Sai Kumar,1988-03-29,Jaipur,IN_PROGRESS
CUST004835,Mohammed Mehta,1986-07-23,Jaipur,COMPLETED
CUST004836,Atharv Rao,1985-05-13,Hyderabad,REJECTED
CUST004837,Pranav Malhotra,2004-09-09,Lucknow,IN_PROGRESS
CUST004838,Mohammed Pillai,1995-08-25,Bengaluru,IN_PROGRESS
CUST004839,Mohammed Kumar,1998-09-08,Bengaluru,COMPLETED
CUST004840,Reyansh Verma,2004-11-28,Chennai,PENDING
CUST004841,Aayan Gupta,2003-04-04,Lucknow,IN_PROGRESS
CUST004842,Mohammed Malhotra,1978-05-04,Delhi,REJECTED
CUST004843,Shaurya Sharma,1962-02-15,Hyderabad,REJECTED
CUST004844,Ritvik Chopra,1958-09-02,Mumbai,COMPLETED
CUST004845,Atharv Yadav,1999-09-22,Pune,COMPLETED
CUST004846,Atharv Gupta,1984-09-20,Chennai,IN_PROGRESS
CUST004847,Pranav Gupta,1965-01-12,Mumbai,COMPLETED
CUST004848,Shaurya Yadav,1969-03-30,Lucknow,REJECTED
CUST004849,Arjun Mehta,2002-06-15,Hyderabad,REJECTED
CUST004850,Arjun Yadav,1971-02-21,Kolkata,PENDING
CUST004851,Vivaan Singh,2001-05-21,Hyderabad,PENDING
CUST004852,Rohan Das,1978-06-19,Chennai,COMPLETED
CUST004853,Aayan Verma,2003-04-06,Delhi,PENDING
CUST004854,Aayan Bansal,1994-03-06,Ahmedabad,PENDING
CUST004855,Vihaan Reddy,1954-09-25,Mumbai,PENDING
CUST004856,Vivaan Rao,1951-02-21,Ahmedabad,IN_PROGRESS
CUST004857,Arjun Bansal,1953-02-26,Lucknow,PENDING
CUST004858,Aayan Jain,1958-10-24,Delhi,IN_PROGRESS
CUST004859,Aayan Das,1957-05-19,Jaipur,REJECTED
CUST004860,Mohammed Yadav,2004-02-26,Lucknow,COMPLETED
CUST004861,Aarav Patel,1972-02-10,Delhi,COMPLETED
CUST004862,Sai Patel,1952-10-04,Lucknow,REJECTED
CUST004863,Dhruv Gupta,1971-11-30,Kolkata,PENDING
CUST004864,Reyansh Pillai,1950-08-22,Pune,IN_PROGRESS
CUST004865,Rohan Malhotra,1966-02-04,Bengaluru,IN_PROGRESS
CUST004866,Kabir Ghosh,2003-03-11,Mumbai,PENDING
CUST004867,Advik Pillai,1977-08-27,Delhi,IN_PROGRESS
CUST004868,Dhruv Kumar,1997-07-19,Delhi,REJECTED
CUST004869,Krishna Sharma,1994-03-15,Kolkata,PENDING
CUST004870,Aayan Das,1990-07-09,Hyderabad,IN_PROGRESS
CUST004871,Aayan Mehta,1960-08-29,Kolkata,COMPLETED
CUST004872,Aayan Agarwal,1992-02-18,Ahmedabad,REJECTED
CUST004873,Arjun Jain,1952-02-10,Delhi,IN_PROGRESS
CUST004874,Aayan Chaudhary,1972-01-05,Pune,COMPLETED
CUST004875,Vihaan Jain,1980-05-30,Kolkata,IN_PROGRESS
CUST004876,Rohan Mehta,1984-05-23,Jaipur,PENDING
CUST004877,Sai Malhotra,1992-12-01,Bengaluru,REJECTED
CUST004878,Rohan Singh,1959-01-31,Delhi,IN_PROGRESS
CUST004879,Aarav Pillai,1990-08-08,Delhi,IN_PROGRESS
CUST004880,Aarav Jain,2002-02-10,Kolkata,IN_PROGRESS
CUST004881,Krishna Chaudhary,1990-03-17,Chennai,PENDING
CUST004882,Ishaan Nair,1952-05-09,Jaipur,COMPLETED
CUST004883,Ishaan Nair,1979-10-11,Jaipur,IN_PROGRESS
CUST004884,Ishaan Chaudhary,1985-05-26,Lucknow,COMPLETED
CUST004885,Sai Singh,1992-03-11,Pune,PENDING
CUST004886,Sai Verma,1967-10-19,Lucknow,REJECTED
CUST004887,Shaurya Agarwal,1958-08-15,Chennai,PENDING
CUST004888,Aryan Mehta,1965-12-26,Ahmedabad,REJECTED
CUST004889,Aditya Sharma,1952-12-23,Delhi,COMPLETED
CUST004890,Arjun Bansal,1984-12-21,Delhi,IN_PROGRESS
CUST004891,Kabir Gupta,1992-11-09,Ahmedabad,IN_PROGRESS
CUST004892,Shaurya Yadav,1966-09-12,Delhi,PENDING
CUST004893,Pranav Das,1992-11-10,Mumbai,REJECTED
CUST004894,Shaurya Sharma,1967-12-07,Hyderabad,COMPLETED
CUST004895,Sai Rao,1966-02-05,Chennai,COMPLETED
CUST004896,Shaurya Yadav,1994-02-27,Ahmedabad,IN_PROGRESS
CUST004897,Mohammed Yadav,1983-03-09,Chennai,REJECTED
CUST004898,Mohammed Rao,1985-08-03,Kolkata,PENDING
CUST004899,Mohammed Ghosh,1979-08-16,Mumbai,COMPLETED
CUST004900,Atharv Bansal,1962-11-27,Hyderabad,PENDING
CUST004901,Rohan Patel,1954-05-19,Delhi,REJECTED
CUST004902,Pranav Kumar,1966-04-19,Lucknow,IN_PROGRESS
CUST004903,Aarav Rao,1954-03-23,Lucknow,IN_PROGRESS
CUST004904,Aarav Ghosh,1989-03-12,Chennai,IN_PROGRESS
CUST004905,Kabir Nair,1975-03-14,Pune,PENDING
CUST004906,Advik Rao,1966-04-02,Kolkata,REJECTED
CUST004907,Aditya Yadav,1963-02-22,Kolkata,REJECTED
CUST004908,Rohan Rao,1959-05-15,Bengaluru,PENDING
CUST004909,Vivaan Verma,1997-08-06,Jaipur,PENDING
CUST004910,Mohammed Das,1954-03-21,Lucknow,IN_PROGRESS
CUST004911,Arjun Nair,1975-03-02,Lucknow,PENDING
CUST004912,Reyansh Kumar,1964-05-23,Delhi,PENDING
CUST004913,Aryan Yadav,1977-04-25,Chennai,PENDING
CUST004914,Ishaan Yadav,1965-12-11,Delhi,COMPLETED
CUST004915,Pranav Gupta,1968-04-09,Jaipur,COMPLETED
CUST004916,Sai Gupta,1987-01-05,Delhi,COMPLETED
CUST004917,Kabir Bansal,2001-06-22,Mumbai,REJECTED
CUST004918,Atharv Singh,1985-04-23,Bengaluru,COMPLETED
CUST004919,Kabir Nair,1990-02-05,Kolkata,IN_PROGRESS
CUST004920,Vihaan Reddy,1962-12-22,Mumbai,IN_PROGRESS
CUST004921,Shaurya Chaudhary,1955-02-01,Mumbai,PENDING
CUST004922,Aryan Malhotra,1994-08-29,Lucknow,IN_PROGRESS
CUST004923,Aarav Kumar,1971-08-15,Kolkata,REJECTED
CUST004924,Atharv Kumar,2000-07-23,Pune,PENDING
CUST004925,Reyansh Chopra,1971-07-11,Jaipur,PENDING
CUST004926,Kabir Chaudhary,1981-08-19,Bengaluru,IN_PROGRESS
CUST004927,Aryan Reddy,1977-07-20,Lucknow,REJECTED
CUST004928,Reyansh Ghosh,1975-10-06,Pune,IN_PROGRESS
CUST004929,Advik Pillai,1983-02-02,Chennai,COMPLETED
CUST004930,Reyansh Das,1953-01-23,Mumbai,REJECTED
CUST004931,Aryan Rao,1966-05-04,Kolkata,IN_PROGRESS
CUST004932,Aryan Sharma,1993-07-02,Kolkata,PENDING
CUST004933,Ishaan Malhotra,1968-01-13,Chennai,REJECTED
CUST004934,Vivaan Yadav,1967-09-17,Hyderabad,PENDING
CUST004935,Mohammed Rao,1996-11-11,Hyderabad,COMPLETED
CUST004936,Vihaan Reddy,1993-11-24,Ahmedabad,REJECTED
CUST004937,Sai Ghosh,1988-05-29,Hyderabad,IN_PROGRESS
CUST004938,Dhruv Chopra,1958-09-10,Delhi,REJECTED
CUST004939,Advik Sharma,1987-08-03,Kolkata,PENDING
CUST004940,Rohan Das,1975-05-14,Hyderabad,REJECTED
CUST004941,Aryan Jain,1983-01-11,Hyderabad,IN_PROGRESS
CUST004942,Aryan Bansal,1997-09-02,Bengaluru,IN_PROGRESS
CUST004943,Advik Jain,1975-09-18,Lucknow,PENDING
CUST004944,Vivaan Pillai,1959-07-21,Lucknow,REJECTED
CUST004945,Shaurya Rao,1998-11-20,Delhi,COMPLETED
CUST004946,Atharv Jain,1988-03-26,Mumbai,PENDING
CUST004947,Dhruv Verma,1985-03-03,Bengaluru,IN_PROGRESS
CUST004948,Sai Nair,1991-12-30,Kolkata,REJECTED
CUST004949,Shaurya Verma,1963-04-14,Lucknow,PENDING
CUST004950,Advik Ghosh,2000-11-05,Delhi,IN_PROGRESS
CUST004951,Ishaan Rao,1993-05-07,Mumbai,IN_PROGRESS
CUST004952,Ritvik Gupta,1976-03-12,Kolkata,PENDING
CUST004953,Shaurya Patel,1990-05-06,Mumbai,PENDING
CUST004954,Reyansh Nair,1983-04-04,Jaipur,PENDING
CUST004955,Sai Yadav,1996-10-01,Bengaluru,PENDING
CUST004956,Aditya Pillai,1970-05-26,Mumbai,REJECTED
CUST004957,Advik Nair,1971-11-08,Hyderabad,PENDING
CUST004958,Aarav Bansal,1955-09-24,Chennai,COMPLETED
CUST004959,Krishna Ghosh,1977-04-13,Hyderabad,PENDING
CUST004960,Mohammed Rao,1953-05-31,Ahmedabad,REJECTED
CUST004961,Vihaan Mehta,1979-08-21,Hyderabad,PENDING
CUST004962,Sai Yadav,1970-07-24,Lucknow,REJECTED
CUST004963,Dhruv Das,1990-03-17,Lucknow,PENDING
CUST004964,Dhruv Das,1997-04-02,Bengaluru,IN_PROGRESS
